0,1,2,cognitive_load
timestamp,event_type,value,low
89.48860716819763,key_press,'b',low
89.59695625305176,key_press,'e',low
89.93009829521179,key_press,'c',low
90.10070967674255,key_press,'a',low
90.3631579875946,key_press,'u',low
90.48256063461304,key_press,'s',low
90.63431692123413,key_press,'e',low
90.81778383255005,key_press,Key.space,low
91.03549289703369,key_press,'t',low
91.1467809677124,key_press,'h',low
91.19701075553894,key_press,'e',low
91.40292692184448,key_press,Key.space,low
92.25221729278564,key_press,'b',low
92.35011553764343,key_press,'a',low
92.84897923469543,key_press,'i',low
93.0309464931488,key_press,'n',low
93.20643186569214,key_press,Key.space,low
93.36169648170471,key_press,'i',low
93.57810139656067,key_press,Key.space,low
94.17707204818726,key_press,'s',low
94.60418105125427,key_press,'i',low
94.78479838371277,key_press,'t',low
94.95951652526855,key_press,Key.space,low
96.26163148880005,key_press,'u',low
96.44152426719666,key_press,'n',low
96.59956312179565,key_press,'d',low
96.80015540122986,key_press,'e',low
96.85406827926636,key_press,'r',low
97.07583570480347,key_press,'s',low
97.08950972557068,key_press,Key.space,low
97.27600121498108,key_press,'t',low
97.44756770133972,key_press,'r',low
97.69657135009766,key_press,'r',low
97.9412350654602,key_press,'e',low
98.33228826522827,key_press,Key.backspace,low
98.57310891151428,key_press,'s',low
98.75491118431091,key_press,'s',low
98.94072651863098,key_press,Key.space,low
99.59875679016113,key_press,'a',low
99.74156928062439,key_press,'n',low
99.86549115180969,key_press,'d',low
99.9878761768341,key_press,Key.space,low
100.1949417591095,key_press,'t',low
100.3340904712677,key_press,'h',low
100.39002132415771,key_press,'e',low
100.55068230628967,key_press,Key.space,low
100.94281244277954,key_press,'t',low
101.18293833732605,key_press,'h',low
101.361337184906,key_press,'o',low
101.5466377735138,key_press,'u',low
101.88031363487244,key_press,'g',low
101.98813557624817,key_press,'h',low
102.12038850784302,key_press,'t',low
102.32355833053589,key_press,'s',low
102.49376511573792,key_press,Key.space,low
103.61933517456055,key_press,'a',low
103.8480818271637,key_press,'r',low
103.94554615020752,key_press,'e',low
104.06610083580017,key_press,Key.space,low
104.18462872505188,key_press,'s',low
104.31690430641174,key_press,'i',low
104.54343962669373,key_press,'m',low
104.92046523094177,key_press,'l',low
105.10570073127747,key_press,'e',low
105.37658500671387,key_press,'a',low
105.48920202255249,key_press,Key.space,low
105.81346774101257,key_press,'n',low
106.18663740158081,key_press,'d',low
106.33084177970886,key_press,Key.space,low
107.09814786911011,key_press,'e',low
107.28575038909912,key_press,'a',low
107.55679559707642,key_press,'s',low
107.8494336605072,key_press,'y',low
108.0836238861084,key_press,Key.space,low
110.24220108985901,key_press,'t',low
110.33185386657715,key_press,'o',low
110.52208113670349,key_press,Key.space,low
110.97393608093262,key_press,'e',low
111.27448987960815,key_press,'x',low
111.52547025680542,key_press,'p',low
111.65520715713501,key_press,'r',low
111.80219388008118,key_press,'e',low
112.04098606109619,key_press,'s',low
112.21992087364197,key_press,'s',low
112.36734652519226,key_press,Key.space,low
112.58437275886536,key_press,'i',low
112.8288094997406,key_press,Key.space,low
113.03834700584412,key_press,'m',low
113.08485221862793,key_press,'a',low
113.26869130134583,key_press,Key.space,low
113.68577194213867,key_press,'c',low
114.06789231300354,key_press,'i',low
114.24986219406128,key_press,'n',low
114.65058374404907,key_press,'t',low
115.0519118309021,key_press,'u',low
115.25332880020142,key_press,'i',low
115.43187499046326,key_press,'n',low
115.72444319725037,key_press,'g',low
115.85068798065186,key_press,Key.space,low
116.3003523349762,key_press,'o',low
116.97330236434937,key_press,'=',low
117.38409686088562,key_press,'t',low
117.51027584075928,key_press,'o',low
117.7207522392273,key_press,Key.space,low
117.97288680076599,key_press,'t',low
118.3492374420166,key_press,'p',low
118.48774337768555,key_press,'e',low
118.68577361106873,key_press,Key.space,low
120.56724762916565,key_press,'m',low
120.71078562736511,key_press,'o',low
120.9130642414093,key_press,'e',low
120.94169569015503,key_press,'r',low
121.07907891273499,key_press,Key.space,low
121.34824109077454,key_press,'s',low
121.47678303718567,key_press,'e',low
121.6483199596405,key_press,'n',low
121.96411538124084,key_press,'t',low
122.1141619682312,key_press,'e',low
122.86837840080261,key_press,'n',low
123.10456776618958,key_press,'c',low
123.26974582672119,key_press,'e',low
123.49431014060974,key_press,'s',low
123.75092196464539,key_press,Key.space,low
124.48261380195618,key_press,'i',low
124.64874315261841,key_press,'n',low
124.8379430770874,key_press,Key.space,low
124.98873805999756,key_press,'a',low
125.0388560295105,key_press,Key.space,low
125.72813105583191,key_press,'t',low
125.8220682144165,key_press,'h',low
125.9158627986908,key_press,'e',low
126.06193590164185,key_press,Key.space,low
126.26995134353638,key_press,'s',low
126.4413070678711,key_press,'a',low
126.68427300453186,key_press,'m',low
126.86411666870117,key_press,'e',low
126.95361852645874,key_press,Key.space,low
127.19590544700623,key_press,'a',low
127.61402750015259,key_press,Key.backspace,low
127.70695662498474,key_press,'w',low
127.86528968811035,key_press,'a',low
128.0857744216919,key_press,'r',low
128.27792358398438,key_press,Key.space,low
129.45411491394043,key_press,'s',low
129.6263301372528,key_press,'o',low
129.81762218475342,key_press,Key.space,low
129.9075424671173,key_press,'e',low
130.10800123214722,key_press,'t',low
130.14354610443115,key_press,'b',low
130.28319120407104,key_press,'a',low
130.4111771583557,key_press,'e',low
130.55157208442688,key_press,Key.space,low
130.8008794784546,key_press,'h',low
130.82438158988953,key_press,'t',low
130.96569108963013,key_press,'e',low
131.0939130783081,key_press,Key.space,low
131.25501537322998,key_press,'s',low
131.84274435043335,key_press,'t',low
132.03551173210144,key_press,'y',low
132.1992642879486,key_press,'p',low
132.42537140846252,key_press,'i',low
132.63396000862122,key_press,'n',low
132.75369668006897,key_press,'g',low
132.8864107131958,key_press,Key.space,low
134.25640964508057,key_press,'p',low
134.62687468528748,key_press,'a',low
135.20906281471252,key_press,'t',low
135.37872767448425,key_press,'t',low
135.58958506584167,key_press,'e',low
135.665287733078,key_press,'r',low
135.89706206321716,key_press,'a',low
135.98259568214417,key_press,'n',low
136.1989824771881,key_press,Key.space,low
136.4265375137329,key_press,'r',low
136.5661747455597,key_press,'e',low
136.7573254108429,key_press,'m',low
136.812273979187,key_press,'a',low
137.03694105148315,key_press,'i',low
137.2257101535797,key_press,'n',low
137.42275524139404,key_press,'d',low
137.58577013015747,key_press,Key.space,low
138.27256655693054,key_press,'u',low
138.4417691230774,key_press,'n',low
138.61961007118225,key_press,'i',low
138.89779472351074,key_press,'f',low
139.08140921592712,key_press,'r',low
139.20706248283386,key_press,'o',low
139.46318459510803,key_press,'m',low
139.70079374313354,key_press,Key.space,low
140.13954639434814,key_press,'a',low
140.31802606582642,key_press,'n',low
140.47977590560913,key_press,'d',low
140.61394095420837,key_press,Key.space,low
140.8314826488495,key_press,'s',low
141.05011224746704,key_press,'t',low
141.25924968719482,key_press,'a',low
141.55235886573792,key_press,'v',low
141.72158336639404,key_press,'e',low
141.80512261390686,key_press,'l',low
142.0272388458252,key_press,Key.space,low
142.2978777885437,key_press,'t',low
142.4930465221405,key_press,'h',low
143.03411412239075,key_press,'r',low
143.13004970550537,key_press,'o',low
143.33087515830994,key_press,'u',low
143.64151644706726,key_press,'g',low
143.7421534061432,key_press,'h',low
143.99887132644653,key_press,'o',low
144.30201148986816,key_press,'u',low
144.4567952156067,key_press,'t',low
144.6045663356781,key_press,Key.space,low
146.47884798049927,key_press,'t',low
146.6610164642334,key_press,'h',low
146.7683355808258,key_press,'e',low
147.00711178779602,key_press,Key.space,low
147.1917688846588,key_press,'s',low
147.37500619888306,key_press,'e',low
147.74343490600586,key_press,'s',low
147.94102096557617,key_press,'s',low
148.11665296554565,key_press,'i',low
148.24181509017944,key_press,'o',low
148.4445481300354,key_press,'n',low
148.63028526306152,key_press,Key.space,low
149.36612248420715,key_press,'i',low
149.5665144920349,key_press,Key.space,low
149.7229504585266,key_press,'a',low
150.09179782867432,key_press,'m',low
150.3484869003296,key_press,Key.space,low
150.62970113754272,key_press,'n',low
150.79722428321838,key_press,'o',low
150.99357056617737,key_press,'r',low
151.10566878318787,key_press,'e',low
151.11939024925232,key_press,Key.space,low
151.65681982040405,key_press,'r',low
151.91258645057678,key_press,'t',low
152.34884071350098,key_press,'=',low
152.69391083717346,key_press,'y',low
152.92211031913757,key_press,'e',low
153.6991639137268,key_press,'y',low
153.92361760139465,key_press,'i',low
154.12222981452942,key_press,'n',low
154.28428983688354,key_press,'g',low
154.40363812446594,key_press,Key.space,low
154.5460946559906,key_press,'t',low
154.71396660804749,key_press,'o',low
154.9051537513733,key_press,Key.space,low
154.99798035621643,key_press,'s',low
155.1543288230896,key_press,'o',low
155.3770215511322,key_press,'l',low
155.59738683700562,key_press,'v',low
155.74343585968018,key_press,'e',low
155.86837911605835,key_press,Key.space,low
156.07468223571777,key_press,'a',low
156.13231134414673,key_press,'n',low
156.41472506523132,key_press,'y',low
156.6607048511505,key_press,Key.space,low
159.2316174507141,key_press,'j',low
159.31437301635742,key_press,'a',low
159.37960195541382,key_press,'k',low
159.43354511260986,key_press,'d',low
159.54219365119934,key_press,'j',low
159.58768153190613,key_press,'f',low
160.12856197357178,key_press,Key.space,low
160.26950359344482,key_press,'j',low
160.39452242851257,key_press,'b',low
160.7264416217804,key_press,'c',low
160.86061716079712,key_press,'d',low
160.89409565925598,key_press,'i',low
161.11230659484863,key_press,'n',low
161.30951595306396,key_press,'d',low
161.80246448516846,key_press,'u',low
161.93109917640686,key_press,'s',low
162.1544041633606,key_press,'t',low
162.283367395401,key_press,'e',low
162.49663376808167,key_press,'n',low
162.64113974571228,key_press,'t',low
162.77346181869507,key_press,Key.space,low
163.05059790611267,key_press,'d',low
163.29579758644104,key_press,'a',low
163.47004508972168,key_press,'t',low
163.63017654418945,key_press,'a',low
163.72518110275269,key_press,Key.space,low
163.85059189796448,key_press,'t',low
163.9865915775299,key_press,'h',low
164.1464719772339,key_press,'a',low
164.4551019668579,key_press,Key.space,low
165.17730236053467,key_press,'c',low
165.3061125278473,key_press,'a',low
165.4564962387085,key_press,'n',low
165.6022548675537,key_press,Key.space,low
165.91069221496582,key_press,'b',low
166.01270985603333,key_press,'e',low
166.60515809059143,key_press,Key.space,low
167.6517322063446,key_press,'u',low
167.72367787361145,key_press,'s',low
167.9105246067047,key_press,'e',low
168.14242434501648,key_press,'d',low
168.3307580947876,key_press,Key.space,low
168.50370979309082,key_press,'r',low
168.61283707618713,key_press,'h',low
168.91888403892517,key_press,'e',low
169.7778046131134,key_press,Key.space,low
170.27186846733093,key_press,'r',low
170.4045684337616,key_press,'e',low
170.54025387763977,key_press,'p',low
171.1486315727234,key_press,'r',low
171.28585600852966,key_press,'e',low
171.60106801986694,key_press,'s',low
171.66586875915527,key_press,'e',low
171.99531722068787,key_press,'t',low
172.14505815505981,key_press,Key.space,low
172.77015852928162,key_press,'l',low
172.9858546257019,key_press,'o',low
173.2984495162964,key_press,'w',low
173.47461771965027,key_press,Key.space,low
173.8295133113861,key_press,'c',low
